domain,benchmark,horizon,family,family_group,config_id,params_json,fp,tpr,source_type,marker_category,accepted,nontrivial,band_distance
recsys,movielens25m_recursive_frontier_public_v1,60.0,matrix_profile,slow,matrix_profile__24bace0b,"{""threshold"": 0.6, ""window"": 6}",0.0087587587587587,0.0,curve_point,,False,True,0.0212412412412412
recsys,movielens25m_recursive_frontier_public_v1,60.0,matrix_profile,slow,matrix_profile__048884e7,"{""threshold"": 0.2, ""window"": 7}",0.8938938938938938,1.0,curve_point,,False,True,0.8238938938938938
recsys,movielens25m_recursive_frontier_public_v1,60.0,matrix_profile,slow,matrix_profile__45f61deb,"{""threshold"": 0.3, ""window"": 7}",0.8938938938938938,1.0,curve_point,,False,True,0.8238938938938938
recsys,movielens25m_recursive_frontier_public_v1,60.0,matrix_profile,slow,matrix_profile__24458379,"{""threshold"": 0.4, ""window"": 7}",0.8938938938938938,1.0,curve_point,,False,True,0.8238938938938938
recsys,movielens25m_recursive_frontier_public_v1,60.0,matrix_profile,slow,matrix_profile__a1969c5e,"{""threshold"": 0.5, ""window"": 7}",0.0087587587587587,0.0,curve_point,,False,True,0.0212412412412412
recsys,movielens25m_recursive_frontier_public_v1,60.0,matrix_profile,slow,matrix_profile__6508e72a,"{""threshold"": 0.6, ""window"": 7}",0.0087587587587587,0.0,curve_point,,False,True,0.0212412412412412
recsys,movielens25m_recursive_frontier_public_v1,60.0,matrix_profile,slow,matrix_profile__5e970762,"{""threshold"": 0.2, ""window"": 8}",0.8938938938938938,1.0,curve_point,,False,True,0.8238938938938938
recsys,movielens25m_recursive_frontier_public_v1,60.0,matrix_profile,slow,matrix_profile__5de00043,"{""threshold"": 0.3, ""window"": 8}",0.8938938938938938,1.0,curve_point,,False,True,0.8238938938938938
recsys,movielens25m_recursive_frontier_public_v1,60.0,matrix_profile,slow,matrix_profile__54481a30,"{""threshold"": 0.4, ""window"": 8}",0.8938938938938938,1.0,curve_point,,False,True,0.8238938938938938
recsys,movielens25m_recursive_frontier_public_v1,60.0,matrix_profile,slow,matrix_profile__6c8537ca,"{""threshold"": 0.5, ""window"": 8}",0.0087587587587587,0.1083564923093855,curve_point,,False,True,0.0212412412412412
recsys,movielens25m_recursive_frontier_public_v1,60.0,matrix_profile,slow,matrix_profile__44b81bd6,"{""threshold"": 0.6, ""window"": 8}",0.0087587587587587,0.1083564923093855,curve_point,,False,True,0.0212412412412412
recsys,movielens25m_recursive_frontier_public_v1,60.0,permutation_entropy,slow,permutation_entropy__14168dce,"{""delay"": 1, ""order"": 3, ""threshold"": 0.2}",1.0,1.0,curve_point,,False,True,0.93
recsys,movielens25m_recursive_frontier_public_v1,60.0,permutation_entropy,slow,permutation_entropy__ca1b3b18,"{""delay"": 1, ""order"": 3, ""threshold"": 0.35}",1.0,1.0,curve_point,,False,True,0.93
recsys,movielens25m_recursive_frontier_public_v1,60.0,permutation_entropy,slow,permutation_entropy__3b2013ec,"{""delay"": 1, ""order"": 3, ""threshold"": 0.5}",1.0,1.0,curve_point,,False,True,0.93
recsys,movielens25m_recursive_frontier_public_v1,60.0,permutation_entropy,slow,permutation_entropy__27ef1edf,"{""delay"": 1, ""order"": 3, ""threshold"": 0.65}",1.0,1.0,curve_point,,False,True,0.93
recsys,movielens25m_recursive_frontier_public_v1,60.0,permutation_entropy,slow,permutation_entropy__47b91390,"{""delay"": 1, ""order"": 3, ""threshold"": 0.8}",1.0,1.0,curve_point,,False,True,0.93
recsys,movielens25m_recursive_frontier_public_v1,60.0,permutation_entropy,slow,permutation_entropy__a3457005,"{""delay"": 2, ""order"": 3, ""threshold"": 0.2}",1.0,1.0,curve_point,,False,True,0.93
recsys,movielens25m_recursive_frontier_public_v1,60.0,permutation_entropy,slow,permutation_entropy__a5c2c177,"{""delay"": 2, ""order"": 3, ""threshold"": 0.35}",1.0,1.0,curve_point,,False,True,0.93
recsys,movielens25m_recursive_frontier_public_v1,60.0,permutation_entropy,slow,permutation_entropy__ca0b4e6d,"{""delay"": 2, ""order"": 3, ""threshold"": 0.5}",1.0,1.0,curve_point,,False,True,0.93
recsys,movielens25m_recursive_frontier_public_v1,60.0,permutation_entropy,slow,permutation_entropy__acf1699b,"{""delay"": 2, ""order"": 3, ""threshold"": 0.65}",1.0,1.0,curve_point,,False,True,0.93
recsys,movielens25m_recursive_frontier_public_v1,60.0,permutation_entropy,slow,permutation_entropy__55effee5,"{""delay"": 2, ""order"": 3, ""threshold"": 0.8}",1.0,1.0,curve_point,,False,True,0.93
recsys,movielens25m_recursive_frontier_public_v1,60.0,permutation_entropy,slow,permutation_entropy__45e93ec9,"{""delay"": 1, ""order"": 4, ""threshold"": 0.2}",1.0,1.0,curve_point,,False,True,0.93
recsys,movielens25m_recursive_frontier_public_v1,60.0,permutation_entropy,slow,permutation_entropy__57077864,"{""delay"": 1, ""order"": 4, ""threshold"": 0.35}",1.0,1.0,curve_point,,False,True,0.93
recsys,movielens25m_recursive_frontier_public_v1,60.0,permutation_entropy,slow,permutation_entropy__85cadabf,"{""delay"": 1, ""order"": 4, ""threshold"": 0.5}",1.0,1.0,curve_point,,False,True,0.93
recsys,movielens25m_recursive_frontier_public_v1,60.0,permutation_entropy,slow,permutation_entropy__642bb0a8,"{""delay"": 1, ""order"": 4, ""threshold"": 0.65}",1.0,1.0,curve_point,,False,True,0.93
recsys,movielens25m_recursive_frontier_public_v1,60.0,permutation_entropy,slow,permutation_entropy__207d4f82,"{""delay"": 1, ""order"": 4, ""threshold"": 0.8}",1.0,1.0,curve_point,,False,True,0.93
recsys,movielens25m_recursive_frontier_public_v1,60.0,permutation_entropy,slow,permutation_entropy__35d11d16,"{""delay"": 2, ""order"": 4, ""threshold"": 0.2}",1.0,1.0,curve_point,,False,True,0.93
recsys,movielens25m_recursive_frontier_public_v1,60.0,permutation_entropy,slow,permutation_entropy__5131dd23,"{""delay"": 2, ""order"": 4, ""threshold"": 0.35}",1.0,1.0,curve_point,,False,True,0.93
recsys,movielens25m_recursive_frontier_public_v1,60.0,permutation_entropy,slow,permutation_entropy__f0a4e00f,"{""delay"": 2, ""order"": 4, ""threshold"": 0.5}",1.0,1.0,curve_point,,False,True,0.93
recsys,movielens25m_recursive_frontier_public_v1,60.0,permutation_entropy,slow,permutation_entropy__2f376ec5,"{""delay"": 2, ""order"": 4, ""threshold"": 0.65}",1.0,1.0,curve_point,,False,True,0.93
recsys,movielens25m_recursive_frontier_public_v1,60.0,permutation_entropy,slow,permutation_entropy__8439a3f3,"{""delay"": 2, ""order"": 4, ""threshold"": 0.8}",1.0,1.0,curve_point,,False,True,0.93
recsys,movielens25m_recursive_frontier_public_v1,50.0,ac1,fast,ac1__9c410aa4,"{""threshold"": 0.95, ""window"": 9}",0.7684542586750789,1.0,selected_marker,nearest,False,True,0.6984542586750788
recsys,movielens25m_recursive_frontier_public_v1,50.0,ac1,fast,ac1__9c410aa4,"{""threshold"": 0.95, ""window"": 9}",0.7684542586750789,1.0,selected_marker,nearest_nontrivial,False,True,0.6984542586750788
recsys,movielens25m_recursive_frontier_public_v1,50.0,cusum,fast,cusum__d0ad25c6,"{""h"": 1.0, ""k"": 0.1}",0.7518401682439537,1.0,selected_marker,nearest,False,True,0.6818401682439537
recsys,movielens25m_recursive_frontier_public_v1,50.0,cusum,fast,cusum__d0ad25c6,"{""h"": 1.0, ""k"": 0.1}",0.7518401682439537,1.0,selected_marker,nearest_nontrivial,False,True,0.6818401682439537
recsys,movielens25m_recursive_frontier_public_v1,50.0,page_hinkley,fast,page_hinkley__1a3eb752,"{""delta"": 0.01, ""threshold"": 0.8}",0.7684542586750789,1.0,selected_marker,nearest,False,True,0.6984542586750788
recsys,movielens25m_recursive_frontier_public_v1,50.0,page_hinkley,fast,page_hinkley__1a3eb752,"{""delta"": 0.01, ""threshold"": 0.8}",0.7684542586750789,1.0,selected_marker,nearest_nontrivial,False,True,0.6984542586750788
recsys,movielens25m_recursive_frontier_public_v1,50.0,variance_ews,fast,variance_ews__a92c1715,"{""threshold"": 0.08, ""window"": 5}",0.0,0.0,selected_marker,nearest,False,False,0.03
recsys,movielens25m_recursive_frontier_public_v1,50.0,variance_ews,fast,variance_ews__1a27323c,"{""threshold"": 0.08, ""window"": 13}",0.7125131440588854,1.0,selected_marker,nearest_nontrivial,False,True,0.6425131440588854
recsys,movielens25m_recursive_frontier_public_v1,50.0,matrix_profile,slow,matrix_profile__44b81bd6,"{""threshold"": 0.6, ""window"": 8}",0.013669821240799159,0.11066771582733813,selected_marker,nearest,False,True,0.016330178759200842
recsys,movielens25m_recursive_frontier_public_v1,50.0,matrix_profile,slow,matrix_profile__44b81bd6,"{""threshold"": 0.6, ""window"": 8}",0.013669821240799159,0.11066771582733813,selected_marker,nearest_nontrivial,False,True,0.016330178759200842
recsys,movielens25m_recursive_frontier_public_v1,50.0,permutation_entropy,slow,permutation_entropy__14168dce,"{""delay"": 1, ""order"": 3, ""threshold"": 0.2}",1.0,1.0,selected_marker,nearest,False,True,0.9299999999999999
recsys,movielens25m_recursive_frontier_public_v1,50.0,permutation_entropy,slow,permutation_entropy__14168dce,"{""delay"": 1, ""order"": 3, ""threshold"": 0.2}",1.0,1.0,selected_marker,nearest_nontrivial,False,True,0.9299999999999999
