domain_family,instantiation,detector_family,config_id,split_id,unit_scope,n_control_units_cal,n_control_alarm_units,n_event_units_cal,n_event_alarm_units,fp_grid_step,fp_cal,near_accept_flag,distance_to_band,accepted,acceptance_reason,selection_rank,selected_flag,median_lead_cal,iqr_lead_cal_low,iqr_lead_cal_high,param_json,notes
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__ed78daeb,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 5, ""k_consec"": 3, ""tau"": 1, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__efb9471a,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 4, ""k_consec"": 1, ""tau"": 2, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__f504bf86,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 3, ""k_consec"": 5, ""tau"": 1, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__f53a0b0f,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 4, ""k_consec"": 3, ""tau"": 2, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__f7bee9f8,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 3, ""k_consec"": 1, ""tau"": 2, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__f9119368,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 4, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__fa1c17f8,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 5, ""k_consec"": 3, ""tau"": 2, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__fa8e006f,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 5, ""k_consec"": 5, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__fc410c23,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 5, ""k_consec"": 3, ""tau"": 2, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__fcba94c3,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 3, ""k_consec"": 3, ""tau"": 2, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__fcfe32bf,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 5, ""k_consec"": 1, ""tau"": 2, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__fdb87447,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 5, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__259c1b96,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,14,16,4,0.0263157894736842,0.3684210526315789,0,0.2984210526315789,0,above_band,,0,756.0,604.5,784.75,"{""W_H"": 64, ""d"": 3, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__4a785b19,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,16,16,4,0.0263157894736842,0.4210526315789473,0,0.3510526315789473,0,above_band,,0,756.0,601.25,784.75,"{""W_H"": 64, ""d"": 3, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__506469ff,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,16,16,4,0.0263157894736842,0.4210526315789473,0,0.3510526315789473,0,above_band,,0,756.0,601.25,784.75,"{""W_H"": 64, ""d"": 3, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__bebbf41a,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,16,16,4,0.0263157894736842,0.4210526315789473,0,0.3510526315789473,0,above_band,,0,756.0,604.5,784.75,"{""W_H"": 64, ""d"": 3, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__fad90e28,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,17,16,5,0.0263157894736842,0.4473684210526316,0,0.3773684210526316,0,above_band,,0,754.0,250.0,758.0,"{""W_H"": 64, ""d"": 3, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__b5c5274f,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,18,16,5,0.0263157894736842,0.4736842105263157,0,0.4036842105263157,0,above_band,,0,754.0,517.0,758.0,"{""W_H"": 64, ""d"": 4, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__e0d4d898,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,18,16,5,0.0263157894736842,0.4736842105263157,0,0.4036842105263157,0,above_band,,0,754.0,245.0,758.0,"{""W_H"": 64, ""d"": 3, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__00e7812a,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,20,16,6,0.0263157894736842,0.5263157894736842,0,0.4563157894736842,0,above_band,,0,788.0,326.25,829.75,"{""W_H"": 32, ""d"": 3, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__8d1dd7b2,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,20,16,5,0.0263157894736842,0.5263157894736842,0,0.4563157894736842,0,above_band,,0,754.0,517.0,758.0,"{""W_H"": 64, ""d"": 4, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__a1084705,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,20,16,6,0.0263157894736842,0.5263157894736842,0,0.4563157894736842,0,above_band,,0,788.0,326.25,829.75,"{""W_H"": 32, ""d"": 3, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__205847ff,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,21,16,6,0.0263157894736842,0.5526315789473685,0,0.4826315789473684,0,above_band,,0,460.0,72.5,762.0,"{""W_H"": 64, ""d"": 3, ""k_consec"": 5, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__4c6a8d92,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,21,16,6,0.0263157894736842,0.5526315789473685,0,0.4826315789473684,0,above_band,,0,788.0,327.75,829.75,"{""W_H"": 32, ""d"": 3, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__6a644054,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,21,16,6,0.0263157894736842,0.5526315789473685,0,0.4826315789473684,0,above_band,,0,788.0,327.75,829.75,"{""W_H"": 32, ""d"": 3, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__a6032880,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,21,16,5,0.0263157894736842,0.5526315789473685,0,0.4826315789473684,0,above_band,,0,754.0,253.0,758.0,"{""W_H"": 64, ""d"": 3, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__92c7e20d,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,22,16,6,0.0263157894736842,0.5789473684210527,0,0.5089473684210526,0,above_band,,0,633.0,331.75,755.0,"{""W_H"": 64, ""d"": 4, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__2b6aa838,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,23,16,8,0.0263157894736842,0.6052631578947368,0,0.5352631578947369,0,above_band,,0,559.0,428.5,753.0,"{""W_H"": 64, ""d"": 4, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__4383d8a2,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,23,16,7,0.0263157894736842,0.6052631578947368,0,0.5352631578947369,0,above_band,,0,786.0,284.0,817.0,"{""W_H"": 32, ""d"": 3, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__c1994ead,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,23,16,7,0.0263157894736842,0.6052631578947368,0,0.5352631578947369,0,above_band,,0,240.0,102.0,761.0,"{""W_H"": 64, ""d"": 3, ""k_consec"": 5, ""tau"": 1, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__c264a39a,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,24,16,6,0.0263157894736842,0.631578947368421,0,0.561578947368421,0,above_band,,0,788.0,331.5,830.5,"{""W_H"": 32, ""d"": 3, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__12a94f1c,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,25,16,7,0.0263157894736842,0.6578947368421053,0,0.5878947368421052,0,above_band,,0,786.0,365.5,816.5,"{""W_H"": 32, ""d"": 4, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__1b734be1,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,25,16,7,0.0263157894736842,0.6578947368421053,0,0.5878947368421052,0,above_band,,0,786.0,365.5,816.5,"{""W_H"": 32, ""d"": 4, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__666f3afb,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,26,16,8,0.0263157894736842,0.6842105263157895,0,0.6142105263157895,0,above_band,,0,263.5,127.0,760.0,"{""W_H"": 64, ""d"": 3, ""k_consec"": 5, ""tau"": 2, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__6a765024,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,26,16,8,0.0263157894736842,0.6842105263157895,0,0.6142105263157895,0,above_band,,0,528.0,152.5,804.0,"{""W_H"": 32, ""d"": 3, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__797fd8c2,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,26,16,8,0.0263157894736842,0.6842105263157895,0,0.6142105263157895,0,above_band,,0,665.0,341.75,801.75,"{""W_H"": 32, ""d"": 4, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__8fd64278,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,26,16,11,0.0263157894736842,0.6842105263157895,0,0.6142105263157895,0,above_band,,0,481.0,263.0,679.5,"{""W_H"": 64, ""d"": 4, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__bc0cc177,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,26,16,8,0.0263157894736842,0.6842105263157895,0,0.6142105263157895,0,above_band,,0,665.0,341.75,801.75,"{""W_H"": 32, ""d"": 4, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__446bf2fa,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,27,16,6,0.0263157894736842,0.7105263157894737,0,0.6405263157894736,0,above_band,,0,633.0,318.5,757.0,"{""W_H"": 64, ""d"": 3, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__6235a1db,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,27,16,9,0.0263157894736842,0.7105263157894737,0,0.6405263157894736,0,above_band,,0,244.0,129.0,759.0,"{""W_H"": 64, ""d"": 3, ""k_consec"": 5, ""tau"": 2, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__4112a41c,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,28,16,11,0.0263157894736842,0.7368421052631579,0,0.6668421052631579,0,above_band,,0,555.0,239.5,793.0,"{""W_H"": 32, ""d"": 3, ""k_consec"": 5, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__627370cb,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,28,16,10,0.0263157894736842,0.7368421052631579,0,0.6668421052631579,0,above_band,,0,499.5,373.25,721.0,"{""W_H"": 64, ""d"": 4, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__80be0a2c,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,28,16,11,0.0263157894736842,0.7368421052631579,0,0.6668421052631579,0,above_band,,0,555.0,239.5,793.0,"{""W_H"": 32, ""d"": 3, ""k_consec"": 5, ""tau"": 1, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__34dd93f8,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,29,16,12,0.0263157894736842,0.7631578947368421,0,0.6931578947368422,0,above_band,,0,547.0,237.5,787.0,"{""W_H"": 32, ""d"": 3, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__5f5cc8b1,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,29,16,13,0.0263157894736842,0.7631578947368421,0,0.6931578947368422,0,above_band,,0,514.0,274.0,634.0,"{""W_H"": 64, ""d"": 5, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__90fa3f64,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,29,16,10,0.0263157894736842,0.7631578947368421,0,0.6931578947368422,0,above_band,,0,599.5,256.75,789.0,"{""W_H"": 32, ""d"": 4, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__92088e52,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,29,16,12,0.0263157894736842,0.7631578947368421,0,0.6931578947368422,0,above_band,,0,325.0,148.5,661.5,"{""W_H"": 64, ""d"": 3, ""k_consec"": 5, ""tau"": 2, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__af8d2bba,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,29,16,11,0.0263157894736842,0.7631578947368421,0,0.6931578947368422,0,above_band,,0,389.0,208.0,681.5,"{""W_H"": 64, ""d"": 3, ""k_consec"": 5, ""tau"": 1, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__8d406007,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,30,16,14,0.0263157894736842,0.7894736842105263,0,0.7194736842105263,0,above_band,,0,454.0,262.75,633.0,"{""W_H"": 64, ""d"": 5, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__fd1cec14,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,30,16,13,0.0263157894736842,0.7894736842105263,0,0.7194736842105263,0,above_band,,0,514.0,274.0,634.0,"{""W_H"": 64, ""d"": 5, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__1578276d,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,31,16,9,0.0263157894736842,0.8157894736842105,0,0.7457894736842106,0,above_band,,0,546.0,291.0,788.0,"{""W_H"": 32, ""d"": 4, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__65c2d491,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,31,16,14,0.0263157894736842,0.8157894736842105,0,0.7457894736842106,0,above_band,,0,453.5,263.5,629.0,"{""W_H"": 64, ""d"": 4, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__81e3cecc,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,31,16,12,0.0263157894736842,0.8157894736842105,0,0.7457894736842106,0,above_band,,0,461.0,233.5,668.0,"{""W_H"": 64, ""d"": 3, ""k_consec"": 3, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__25a2a2ec,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,32,16,12,0.0263157894736842,0.8421052631578947,0,0.7721052631578946,0,above_band,,0,435.5,233.75,668.25,"{""W_H"": 64, ""d"": 3, ""k_consec"": 5, ""tau"": 1, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__3406ae67,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,32,16,14,0.0263157894736842,0.8421052631578947,0,0.7721052631578946,0,above_band,,0,458.0,270.5,635.75,"{""W_H"": 64, ""d"": 5, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__5daad6e5,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,32,16,12,0.0263157894736842,0.8421052631578947,0,0.7721052631578946,0,above_band,,0,461.0,233.5,668.0,"{""W_H"": 64, ""d"": 3, ""k_consec"": 3, ""tau"": 1, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__d5219671,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,32,16,14,0.0263157894736842,0.8421052631578947,0,0.7721052631578946,0,above_band,,0,458.0,270.5,635.75,"{""W_H"": 64, ""d"": 5, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__e1c8b654,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,32,16,14,0.0263157894736842,0.8421052631578947,0,0.7721052631578946,0,above_band,,0,454.0,274.0,633.0,"{""W_H"": 64, ""d"": 5, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__14810e2e,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,33,16,13,0.0263157894736842,0.868421052631579,0,0.7984210526315789,0,above_band,,0,482.0,266.0,634.0,"{""W_H"": 64, ""d"": 4, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
