domain_family,instantiation,unit_id,parent_slice_unit_id,config_id,slice_id,kind,segment_id,segment_start_ts_utc,segment_end_ts_utc,ts_utc,collapse_ts_utc,s_t,signal_source_col,signal_transform,source_csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 15:44:00+00:00,2018-02-06T00:59:00Z,0.9187435097300569,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 15:45:00+00:00,2018-02-06T00:59:00Z,0.34447313393297796,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 15:46:00+00:00,2018-02-06T00:59:00Z,0.9543444765416269,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 15:47:00+00:00,2018-02-06T00:59:00Z,0.13168990989304122,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 15:48:00+00:00,2018-02-06T00:59:00Z,0.756775108201312,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 15:49:00+00:00,2018-02-06T00:59:00Z,0.7713830880804075,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 15:50:00+00:00,2018-02-06T00:59:00Z,0.7449044895720656,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 15:51:00+00:00,2018-02-06T00:59:00Z,0.4053756687502489,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 15:52:00+00:00,2018-02-06T00:59:00Z,0.5746899433608995,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 15:53:00+00:00,2018-02-06T00:59:00Z,0.1636463645166703,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 15:54:00+00:00,2018-02-06T00:59:00Z,0.3526103693976353,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 15:55:00+00:00,2018-02-06T00:59:00Z,0.5345565619021992,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 15:56:00+00:00,2018-02-06T00:59:00Z,0.4145194158681341,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 15:57:00+00:00,2018-02-06T00:59:00Z,0.568977533197147,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 15:58:00+00:00,2018-02-06T00:59:00Z,0.15909297013801713,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 15:59:00+00:00,2018-02-06T00:59:00Z,0.5321606946463772,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:00:00+00:00,2018-02-06T00:59:00Z,0.5989723435295307,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:01:00+00:00,2018-02-06T00:59:00Z,0.9249773438139364,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:02:00+00:00,2018-02-06T00:59:00Z,0.6114420005340729,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:03:00+00:00,2018-02-06T00:59:00Z,0.6467244940504216,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:04:00+00:00,2018-02-06T00:59:00Z,0.14885265687642474,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:05:00+00:00,2018-02-06T00:59:00Z,0.627672349776548,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:06:00+00:00,2018-02-06T00:59:00Z,0.9112400461828681,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:07:00+00:00,2018-02-06T00:59:00Z,0.6752623420792777,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:08:00+00:00,2018-02-06T00:59:00Z,0.4382176353539907,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:09:00+00:00,2018-02-06T00:59:00Z,0.384074382100672,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:10:00+00:00,2018-02-06T00:59:00Z,0.5264678283846438,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:11:00+00:00,2018-02-06T00:59:00Z,0.29569642279781777,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:12:00+00:00,2018-02-06T00:59:00Z,0.6448617419150471,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:13:00+00:00,2018-02-06T00:59:00Z,1.2655106886245582,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:14:00+00:00,2018-02-06T00:59:00Z,0.6803392920419484,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:15:00+00:00,2018-02-06T00:59:00Z,0.17022287187189178,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:16:00+00:00,2018-02-06T00:59:00Z,0.33181758419316276,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:17:00+00:00,2018-02-06T00:59:00Z,0.5324078981206722,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:18:00+00:00,2018-02-06T00:59:00Z,0.272385884303119,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:19:00+00:00,2018-02-06T00:59:00Z,0.4013345566929444,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:20:00+00:00,2018-02-06T00:59:00Z,0.7296786801621915,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:21:00+00:00,2018-02-06T00:59:00Z,0.5377677993733467,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:22:00+00:00,2018-02-06T00:59:00Z,0.2330575371833023,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:23:00+00:00,2018-02-06T00:59:00Z,1.27885882802315,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:24:00+00:00,2018-02-06T00:59:00Z,0.11551485761010608,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:25:00+00:00,2018-02-06T00:59:00Z,0.44038913031363536,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:26:00+00:00,2018-02-06T00:59:00Z,0.6548468565887174,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:27:00+00:00,2018-02-06T00:59:00Z,0.793359854140415,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:28:00+00:00,2018-02-06T00:59:00Z,1.0419241654810318,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:29:00+00:00,2018-02-06T00:59:00Z,0.8636774608691907,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:30:00+00:00,2018-02-06T00:59:00Z,1.2231647894801874,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:31:00+00:00,2018-02-06T00:59:00Z,0.7140609330434103,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:32:00+00:00,2018-02-06T00:59:00Z,0.6114672628943613,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:33:00+00:00,2018-02-06T00:59:00Z,0.62052067291097,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:34:00+00:00,2018-02-06T00:59:00Z,1.062885615674867,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:35:00+00:00,2018-02-06T00:59:00Z,1.0770169144461883,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:36:00+00:00,2018-02-06T00:59:00Z,1.0772798472181873,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:37:00+00:00,2018-02-06T00:59:00Z,0.3877876478532073,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:38:00+00:00,2018-02-06T00:59:00Z,0.37151271397273433,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:39:00+00:00,2018-02-06T00:59:00Z,0.33086420444102277,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:40:00+00:00,2018-02-06T00:59:00Z,0.5183642854956342,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:41:00+00:00,2018-02-06T00:59:00Z,1.1003430652465502,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:42:00+00:00,2018-02-06T00:59:00Z,0.4718410406222211,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:43:00+00:00,2018-02-06T00:59:00Z,1.4815490723746245,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
markets,volmageddon_covid_public_v2,cfg_001339__volmageddon_2018_xiv__seg_04,cfg_001339__volmageddon_2018_xiv,cfg_001339,volmageddon_2018_xiv,event,seg_04,2018-02-05T15:00:00Z,2018-02-05T16:59:00Z,2018-02-05 16:44:00+00:00,2018-02-06T00:59:00Z,0.404357304646625,G,log1p_gain,results/rendered/equity_dislocation_family/intraday_v2_ingredient_packet/cfg_001339__volmageddon_2018_xiv.packet.csv
